Total Number of Aligned Reads:	201931	Total Number of Mapped Genomes:	917
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|515619|org|Eubacterium_rectale_ATCC_33656	0.5535574167191138	0.45374410070766746	91625.0	0.45373419633439144	9.904373276020027e-06	0.14165746306464863	0.06744226163065684	13618.683333340166	0.00012380466595025033	0.20412913321877274
ti|272559|org|Bacteroides_fragilis_NCTC_9343	0.2861003249494245	0.20661017872441576	41721.0	0.20661017872441576	0.0	0.09502783277883677	0.03423983109741403	6914.083333331912	0.0001485655991403004	0.10629373399824693
ti|245018|org|butyrate-producing_bacterium_SSC/2	0.11164535593855435	0.04354952929466006	8794.0	0.043544577108022044	4.9521866380100134e-06	0.11164400135370725	0.042192217473625476	8519.916666666666	0.03725034789111132	0.005095800050512304
ti|245012|org|butyrate-producing_bacterium_SM4/1	0.021212807460936955	0.15131406272439596	30555.0	0.15130415835111993	9.904373276020027e-06	0.010447014026831779	0.05769965978477812	11651.35000000003	0.000767588928891552	0.11449950725742952
ti|347253|org|Streptococcus_salivarius_JIM8777	0.011404661444432727	0.00758674992943134	1532.0	0.00758674992943134	0.0	0.0013978358738859031	0.0008908944458711445	179.89920634920608	9.904373276020027e-06	0.006809256627263768
ti|862965|org|Haemophilus_parainfluenzae_T3T1	0.005392220463585063	0.0012132857263124533	245.0	0.0012132857263124533	0.0	0.005284124834927554	0.0012083335396744432	244.0	0.0012083335396744432	0.0
ti|717959|org|Alistipes_shahii_WAL_8301	0.0034952573985792272	0.005957480525526046	1203.0	0.005957480525526046	0.0	0.0028788655456613793	0.002134392440982316	431.0	0.0021393446276203256	0.0
ti|479436|org|Veillonella_parvula_DSM_2008	0.0022741237463950827	0.0639475860566233	12913.0	0.0639475860566233	0.0	0.0022741212206872623	0.04587705701452476	9264.0	0.04617418821280536	0.00012380466595025033
ti|536056|org|Escherichia_coli_DH1	0.0015456701268438526	0.00041598367759284113	84.0	0.00041598367759284113	0.0	9.927670156437585e-05	2.709624283069509e-05	5.47157141104509	0.0	0.00038627055776478106
ti|515620|org|Eubacterium_eligens_ATCC_27750	0.0014442157522735308	0.0020502052681361455	414.0	0.0020502052681361455	0.0	0.0014443652871782998	0.0011637638599323531	235.0	0.001114241993552253	4.952186638010013e-05
ti|595495|org|Escherichia_coli_KO11FL	0.0006505721748979486	0.0001535177857783104	31.0	0.0001535177857783104	0.0	7.512001045307117e-05	1.8275013183498374e-05	3.69029168715701	0.0	0.00028227463836657076
ti|469008|org|Escherichia_coli_BL21(DE3)	0.000357264075656818	7.42827995701502e-05	15.0	7.42827995701502e-05	0.0	7.048454706697249e-05	1.4998296748601272e-05	3.0286210607418034	0.0	0.00023770495862448064
ti|760570|org|Streptococcus_parasanguinis_ATCC_15912	0.00034367940896131626	0.0005397883435430915	109.0	0.0005397883435430915	0.0	0.00012868448093662785	0.0002203723053914456	44.5	1.485655991403004e-05	0.00042093586423085116
ti|566546|org|Escherichia_coli_W	0.00018750321437740526	5.942623965612016e-05	12.0	5.942623965612016e-05	0.0	7.775478781753537e-05	1.9866013039193774e-05	4.011563879017438	0.0	0.0002971311982806008
ti|210007|org|Streptococcus_mutans_UA159	0.00012372800582952938	6.437842629413018e-05	13.0	6.437842629413018e-05	0.0	3.092632746837552e-05	4.9521866380100134e-06	1.0	0.0	1.9808746552040054e-05
ti|442563|org|Bifidobacterium_animalis_subsp._lactis_AD011	5.13400507065844e-05	4.952186638010013e-05	10.0	4.952186638010013e-05	0.0	5.758267227760703e-06	3.576579238562788e-06	0.7222222222222223	0.0	1.485655991403004e-05
ti|657308|org|Gordonibacter_pamelaeae_7-10-1-b	3.9151869191533254e-05	2.971311982806008e-05	6.0	2.971311982806008e-05	0.0	3.915184963200092e-05	2.971311982806008e-05	6.0	2.971311982806008e-05	0.0
ti|927666|org|Streptococcus_oralis_Uo5	3.598002495371835e-05	5.4474053018110146e-05	11.0	5.4474053018110146e-05	0.0	1.3867906430745286e-05	3.961749310408011e-05	8.0	0.0	6.933061293214018e-05
ti|213810|org|Ruminococcus_champanellensis_18P13	3.305533611660315e-05	0.0024661889457289867	498.0	0.0024661889457289867	0.0	3.245293724676951e-05	0.0007799693954865771	157.5	0.0007081626892354319	7.923498620816021e-05
ti|479437|org|Eggerthella_lenta_DSM_2243	2.7482860700817396e-05	0.00031693994483264086	64.0	0.00031693994483264086	0.0	2.7482863160964923e-05	0.00031693994483264086	64.0	0.00031693994483264086	0.0
ti|364106|org|Escherichia_coli_UTI89	2.556505929032636e-05	2.971311982806008e-05	6.0	2.971311982806008e-05	0.0	5.098367761663819e-05	1.5064480051891916e-05	3.0419855213585865	0.0	0.00020799183879642057
ti|299768|org|Streptococcus_thermophilus_CNRZ1066	1.9603526769932773e-05	0.0002228483987104506	45.0	0.0002228483987104506	0.0	0.00139316069640291	0.0009080325489148288	183.3599206349203	4.9521866380100134e-06	0.006863730680281879
ti|349741|org|Akkermansia_muciniphila_ATCC_BAA-835	1.1846520667889569e-05	0.0008418717284617023	170.0	0.0008418717284617023	0.0	1.1846520667889569e-05	0.0008517761017377222	172.0	0.0008468239150997123	4.9521866380100134e-06
ti|657315|org|Roseburia_intestinalis_M50/1	9.884275543986774e-06	0.0020947749478782357	423.0	0.0020947749478782357	0.0	0.05478858732893139	0.03299229274686169	6662.166666666528	0.0015252734845070841	0.06468050967904879
ti|657314|org|Ruminococcus_obeum_A2-162	1.7082582260263807e-06	0.005125513170340364	1035.0	0.005120560983702354	4.9521866380100134e-06	0.00026157043522569287	0.160459348325253	32401.716666666664	0.14540610406525	0.015787571001975923
ti|565655|org|Enterococcus_casseliflavus_EC20	1.1851913450040136e-06	6.437842629413018e-05	13.0	6.437842629413018e-05	0.0	4.6579644900205086e-07	2.228483987104506e-05	4.5	1.9808746552040054e-05	4.9521866380100134e-06
