Total Number of Aligned Reads:	190382	Total Number of Mapped Genomes:	667
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|657322|org|Faecalibacterium_prausnitzii_SL3/3	0.36624109086511736	0.07371495204378566	14034.0	0.07370969944637623	5.2525974094189575e-06	0.3662410312856852	0.060244665987330734	11469.5	0.059942641636289144	0.0003204084419745564
ti|435590|org|Bacteroides_vulgatus_ATCC_8482	0.27617934868461125	0.07772793646458173	14798.0	0.07772793646458173	0.0	0.276165702436155	0.03661410567525623	6970.666666666631	0.029593133804666407	0.01093590780641027
ti|515620|org|Eubacterium_eligens_ATCC_27750	0.1261530524716492	0.020469372104505678	3897.0	0.02041684613041149	5.2525974094189576e-05	0.1261446030746667	0.018377525186204578	3498.75	0.018247523400321458	0.00014707272746373082
ti|515619|org|Eubacterium_rectale_ATCC_33656	0.0874443705717918	0.048607536426763034	9254.0	0.048334401361473246	0.0002731350652897858	0.021030029734500244	0.004296011877873713	817.8833333333532	7.878896114128436e-05	0.012291077938040362
ti|568816|org|Acidaminococcus_intestini_RyC-MR95	0.06481932928862945	0.07400909749871311	14090.0	0.07400909749871311	0.0	0.037565394222122274	0.06968445896495817	13266.666666666666	0.06988055593490981	0.0009717305207425071
ti|717959|org|Alistipes_shahii_WAL_8301	0.023434594657265728	0.25324873149772564	48214.0	0.25324873149772564	0.0	0.016089909379376058	0.2189151285310586	41677.5	0.22538895483816748	2.6262987047094788e-05
ti|226186|org|Bacteroides_thetaiotaomicron_VPI-5482	0.011936354546597423	0.017874588984252714	3403.0	0.017869336386843293	5.2525974094189575e-06	0.010542904984710713	0.02618551123530567	4985.249999999964	0.008241325335378344	0.03189377146999191
ti|709991|org|Odoribacter_splanchnicus_DSM_20712	0.009023997015560543	0.0006513220787679508	124.0	0.0006513220787679508	0.0	0.009023997015560704	0.0006513220787679508	124.0	0.0006513220787679508	0.0
ti|245018|org|butyrate-producing_bacterium_SSC/2	0.008815738514844679	0.0025737727306152894	490.0	0.0025264993539305188	4.727337668477062e-05	0.008811631810001407	0.0015692134760639136	298.75	0.0014549694824090513	0.00012606233782605497
ti|657323|org|Ruminococcus_sp._SR1/5	0.006918502957430687	0.03558109485140402	6774.0	0.03251357796430335	0.0030675168871006713	0.00677984399503618	0.0031169788460393665	593.4166666666666	0.001244865586032293	0.001953966236303852
ti|657314|org|Ruminococcus_obeum_A2-162	0.003163557672202221	0.018562679244886596	3534.0	0.01764347469823828	0.0009192045466483176	0.0032215894674789253	0.006633155095194574	1262.8333333333335	0.005394417539473269	0.0012868863653076447
ti|862965|org|Haemophilus_parainfluenzae_T3T1	0.003110869503081392	0.00014182013005431185	27.0	0.00014182013005431185	0.0	0.0030349581341001155	0.00014182013005431185	27.0	0.00014182013005431185	0.0
ti|657313|org|Ruminococcus_torques_L2-14	0.0025943309682297253	0.009286592219852717	1768.0	0.008041726633820424	0.001244865586032293	0.0026325443545110205	0.008553854881238773	1628.5	0.0072328266327699045	0.0014339590927713755
ti|717962|org|Coprococcus_catus_GD/7	0.00214120940349692	0.0014076961057242806	268.0	0.001381433118677186	2.6262987047094788e-05	0.0021411551780969548	0.0005856646111502138	111.5	0.0005042493513042199	8.929415596012227e-05
ti|391904|org|Bifidobacterium_longum_subsp._infantis_ATCC_15697_=_JCM_1222	0.0014820454448484914	0.00022586168860501518	43.0	0.00022586168860501518	0.0	0.00018176151581994214	1.441167202636249e-05	2.743722943722944	0.0	0.00012080974041663603
ti|657321|org|Ruminococcus_bromii_L2-63	0.0008137858820348836	0.009097498713113635	1732.0	0.008997699362334674	9.97993507789602e-05	0.0008137871392292261	0.0077528337763023815	1476.0	0.007311615593911189	0.000493744156485382
ti|347253|org|Streptococcus_salivarius_JIM8777	0.0007414592446374572	0.00010855367979465843	20.66666666666666	0.0	0.0003256610393839754	0.00027267325551086515	3.703081173640365e-05	7.049999999999999	0.0	0.0002888928575180427
ti|322159|org|Streptococcus_thermophilus_LMD-9	0.0007414592446374572	0.00010855367979465843	20.66666666666666	0.0	0.0003256610393839754	0.00027267325551086515	3.703081173640365e-05	7.049999999999999	0.0	0.0002888928575180427
ti|1187956|org|Streptococcus_thermophilus_MN-ZLW-002	0.0007414592446374572	0.00010855367979465843	20.66666666666666	0.0	0.0003256610393839754	0.00027267325551086515	3.703081173640365e-05	7.049999999999999	0.0	0.0002888928575180427
ti|272559|org|Bacteroides_fragilis_NCTC_9343	0.00072073049605412	0.00042546039016293555	81.0	0.00042546039016293555	0.0	0.0008056587199158977	0.007647344111663121	1455.9166666666483	0.00015232532487314976	0.024014875355863476
ti|435591|org|Parabacteroides_distasonis_ATCC_8503	0.0006468820237663091	0.010090239623493818	1921.0	0.010084987026084399	5.2525974094189575e-06	0.0006468969285098522	0.017446502295385066	3321.5	0.017254782489941275	0.00021535649378617727
ti|717608|org|Clostridium_cf._saccharolyticum_K10	0.0005201442705215791	0.020474624701915096	3898.0	0.013478164952569045	0.006996459749346051	0.00025386033051179524	0.004230967213286976	805.500000000001	0.00037818701347816497	0.008020716244182748
ti|645463|org|Clostridium_difficile_R20291	0.00046725710611229777	0.0025475097435681943	485.0	0.0025475097435681943	0.0	6.17210984817589e-05	0.0003299902635186443	62.824206349206534	5.2525974094189575e-06	0.0023216480549631793
ti|717961|org|Eubacterium_siraeum_V10Sc8a	0.0002952312835402782	0.015169501318401949	2888.0	0.015001418201300543	0.00016808311710140664	0.00029522292878577267	0.01048593529500338	1996.3333333333333	0.007737075984074125	0.0034246935109411604
ti|420247|org|Methanobrevibacter_smithii_ATCC_35061	0.00026880462996878535	2.101038963767583e-05	4.0	2.101038963767583e-05	0.0	0.0002688046248110475	2.101038963767583e-05	4.0	2.101038963767583e-05	0.0
ti|316401|org|Escherichia_coli_ETEC_H10407	0.00012469773545172863	2.6262987047094788e-05	5.0	2.6262987047094788e-05	0.0	9.114407284769695e-06	2.1611648498644115e-06	0.41144688644688643	0.0	2.101038963767583e-05
ti|314315|org|Lactobacillus_sakei_subsp._sakei_23K	0.00011635733464053633	2.101038963767583e-05	4.0	2.101038963767583e-05	0.0	8.286566208492484e-05	1.575779222825687e-05	3.0	5.2525974094189575e-06	1.0505194818837915e-05
ti|757424|org|Herbaspirillum_seropedicae_SmR1	9.615243047415788e-05	0.0053208811757414045	1013.0	0.0053208811757414045	0.0	7.98809291477721e-05	0.0051107772793646455	973.0	0.0048849155907596305	0.0002363668834238531
ti|879243|org|Porphyromonas_asaccharolytica_DSM_20707	8.348446904771647e-05	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0	8.348446904771647e-05	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0
ti|591001|org|Acidaminococcus_fermentans_DSM_20731	5.4015345214855824e-05	0.005016230525995104	955.0	0.005016230525995104	0.0	0.02730795039417893	0.00871756083383233	1659.6666666666667	0.009118509102751311	0.0007616266243657488
ti|213810|org|Ruminococcus_champanellensis_18P13	5.219392444022037e-05	0.011776323391917302	2242.0	0.011681776638547761	9.454675336954124e-05	5.2268578085510323e-05	0.02208717210660672	4205.0	0.018562679244886596	0.0041810675378974906
ti|760570|org|Streptococcus_parasanguinis_ATCC_15912	1.263277950558688e-05	5.2525974094189575e-06	1.0	5.2525974094189575e-06	5.2525974094189575e-06	1.0666718004243603e-05	5.2525974094189575e-06	1.0	0.0	1.0505194818837915e-05
ti|1114965|org|Streptococcus_parasanguinis_FW213	1.263277950558688e-05	5.2525974094189575e-06	1.0	5.2525974094189575e-06	5.2525974094189575e-06	1.0666718004243603e-05	5.2525974094189575e-06	1.0	0.0	1.0505194818837915e-05
ti|1042403|org|Bifidobacterium_animalis_subsp._lactis_CNCM_I-2494	1.0755791460520167e-05	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0	4.85242415338093e-06	3.2828733808868485e-06	0.625	0.0	1.0505194818837915e-05
ti|536056|org|Escherichia_coli_DH1	4.95903997845974e-06	1.0505194818837915e-05	2.0	1.0505194818837915e-05	0.0	7.859060999131133e-06	3.2453548279624277e-06	0.6178571428571429	0.0	2.6262987047094788e-05
ti|768486|org|Enterococcus_hirae_ATCC_9790	4.206423689139598e-06	1.575779222825687e-05	3.0	1.575779222825687e-05	0.0	2.9773560182785946e-06	1.0505194818837915e-05	2.0	5.2525974094189575e-06	5.2525974094189575e-06
ti|525146|org|Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774	3.5265537624624813e-06	0.0086720383229507	1651.0	0.0086720383229507	0.0	3.270060716659466e-06	0.007915664295994369	1507.0	0.007905159101175532	1.0505194818837915e-05
ti|693746|org|Oscillibacter_valericigenes_Sjm18-20	2.688672700080171e-06	0.03317015264048072	6315.0	0.03307035328970176	9.97993507789602e-05	3.0990144171231624e-06	0.06767665360520778	12884.416666666668	0.06331480917313612	0.004722085071067643
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	1.5027479010558201e-06	0.2160866048260865	41139.0	0.2160866048260865	0.0	1.48593979815696e-06	0.20756689182800894	39517.0	0.20755113403578068	4.202077927535166e-05
ti|479436|org|Veillonella_parvula_DSM_2008	1.198351525069697e-06	0.0006040487020831802	115.0	0.0006040487020831802	0.0	1.194382437523558e-06	0.0004464707798006114	85.0	0.0004359655849817735	1.0505194818837915e-05
ti|1261557|org|Enterococcus_faecalis_str._Symbioflor_1	1.1147069643222975e-06	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0	1.081409816492436e-06	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0
ti|226185|org|Enterococcus_faecalis_V583	8.546932112862942e-07	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0	8.341128235746316e-07	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0
ti|195103|org|Clostridium_perfringens_ATCC_13124	5.56217997424115e-07	0.0005252597409418958	100.0	0.0005252597409418958	0.0	1.5136522064861716e-07	0.00011862115816271143	22.58333333333333	1.575779222825687e-05	0.0002888928575180427
ti|645462|org|Clostridium_difficile_CD196	4.611847104402476e-07	7.878896114128436e-05	15.0	7.878896114128436e-05	0.0	6.152216554195845e-05	0.0003389634507597351	64.53253968253989	5.2525974094189575e-06	0.002358416236829112
ti|610130|org|Clostridium_saccharolyticum_WM1	1.345275967217976e-07	0.0024056896135138824	458.0	0.0024056896135138824	0.0	0.00012063511633950509	0.032842303018842785	6252.583333333327	0.029162420817094054	0.004107531174165625
ti|288681|org|Bacillus_cereus_E33L	8.946741501922369e-08	1.0505194818837915e-05	2.0	1.0505194818837915e-05	0.0	8.934675552022074e-08	1.0505194818837915e-05	2.0	1.0505194818837915e-05	0.0
ti|1064535|org|Megasphaera_elsdenii_DSM_20460	8.795033024877398e-08	0.0020537655870828124	391.0	0.0020537655870828124	0.0	9.192844529622117e-08	0.0022008383145465434	419.0	0.0021955857171371243	5.2525974094189575e-06
ti|1069533|org|Streptococcus_infantarius_subsp._infantarius_CJ18	4.345472527720449e-08	1.575779222825687e-05	3.0	1.575779222825687e-05	0.0	1.7919378263729768e-08	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0
ti|210007|org|Streptococcus_mutans_UA159	3.530887581325614e-08	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0	8.85448910751398e-09	1.3131493523547394e-06	0.25	0.0	5.2525974094189575e-06
ti|751585|org|Coprococcus_sp._ART55/1	4.646665411944668e-09	0.0007721318191845868	147.0	0.0007721318191845868	0.0	2.225645389176288e-05	0.0026604405878707022	506.5	0.0025895305228435463	7.878896114128436e-05
ti|467705|org|Streptococcus_gordonii_str._Challis_substr._CH1	1.5568484981972481e-09	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0	1.8978536737377433e-06	0.0	0.0	0.0	0.0
ti|395495|org|Leptothrix_cholodnii_SP-6	1.1800491075214172e-09	0.0004359655849817735	83.0	0.0004359655849817735	0.0	2.9654920875755044e-10	0.00010505194818837915	20.0	1.575779222825687e-05	9.97993507789602e-05
ti|195102|org|Clostridium_perfringens_str._13	8.594698588932671e-10	2.101038963767583e-05	4.0	2.101038963767583e-05	0.0	1.4424106548559843e-07	9.761076852503564e-05	18.583333333333336	0.0	0.0002836402601086237
ti|657315|org|Roseburia_intestinalis_M50/1	7.754978956362729e-10	9.97993507789602e-05	19.0	9.97993507789602e-05	0.0	0.009083544407771217	0.002704474862819663	514.8833333333331	0.00015757792228256873	0.004785116239980671
ti|1042156|org|Clostridium_sp._SY8519	5.629920280743858e-10	0.00022586168860501518	43.0	0.00022586168860501518	0.0	8.008450919598596e-07	0.00031603127746670725	60.166666666666664	0.0002836402601086237	3.6768181865932705e-05
ti|397945|org|Acidovorax_citrulli_AAC00-1	4.711601602699743e-10	0.00017858831192024455	34.0	0.0001733357145108256	5.2525974094189575e-06	2.6520728338623355e-10	9.97993507789602e-05	19.0	3.151558445651374e-05	9.454675336954124e-05
ti|357809|org|Clostridium_phytofermentans_ISDg	4.3118068029353774e-10	0.0003204084419745564	61.0	0.0003204084419745564	0.0	4.624151158158648e-08	0.0015258795474362072	290.5	0.0010032461051990209	0.0005672805202172474
ti|76114|org|Aromatoleum_aromaticum_EbN1	4.1956147906047215e-10	0.00011555714300721706	22.0	0.00011555714300721706	0.0	5.54146214468246e-10	3.6768181865932705e-05	7.0	1.575779222825687e-05	3.6768181865932705e-05
ti|700015|org|Coriobacterium_glomerans_PW2	2.363218705740487e-10	0.001365675326448929	260.0	0.001365675326448929	0.0	2.3632079710182343e-10	0.0013289071445829962	253.0	0.0013289071445829962	0.0
ti|637887|org|Clostridium_thermocellum_DSM_1313	1.7738993585554176e-10	0.001486485066865565	283.0	0.001475979872046727	1.0505194818837915e-05	3.632369377512506e-10	0.0008824363647823848	167.99999999999997	0.00018384090932966352	0.0014602220798184701
ti|742013|org|Delftia_sp._Cs1-4	1.6626141724462278e-10	0.00014707272746373082	28.0	0.00014707272746373082	0.0	1.322312099187378e-10	5.5152272798899054e-05	10.5	0.0	5.777857150360853e-05
ti|394503|org|Clostridium_cellulolyticum_H10	1.338332718612773e-10	0.0035560084461766345	677.0	0.0035560084461766345	0.0	2.476792244931742e-09	0.022926274542761402	4364.750000000001	0.012070468846844765	0.012369866899181646
ti|634956|org|Geobacillus_thermoglucosidasius_C56-YS93	1.14397149036362e-10	4.202077927535166e-05	8.0	4.202077927535166e-05	0.0	1.1750601755381173e-10	1.3131493523547394e-05	2.5	5.2525974094189575e-06	2.101038963767583e-05
ti|479437|org|Eggerthella_lenta_DSM_2243	9.290873166494094e-11	0.00211679675599584	403.0	0.00211679675599584	0.0	7.85357467778221e-11	0.001546889937073883	294.5	0.001475979872046727	7.878896114128436e-05
ti|441770|org|Clostridium_botulinum_A_str._ATCC_19397	5.735536710819646e-11	0.0008509207803258711	162.0	0.0008404155855070332	1.0505194818837915e-05	3.6605237747639484e-09	0.00012630412405601228	24.04603174603173	5.2525974094189575e-06	0.0009822357155613451
ti|748247|org|Azoarcus_sp._KH32C	4.781050451938277e-11	5.777857150360853e-05	11.0	5.777857150360853e-05	0.0	1.2594012648538953e-09	0.00010242564948366967	19.5	5.2525974094189576e-05	6.828376632244645e-05
ti|699037|org|Clostridium_difficile_M68	3.892467834826872e-11	0.00010505194818837915	20.0	0.00010505194818837915	0.0	6.152375425916244e-05	0.00037326166122480993	71.06230158730176	3.6768181865932705e-05	0.002353163639419693
ti|232721|org|Acidovorax_sp._JS42	3.2074626305582665e-11	6.303116891302749e-05	12.0	6.303116891302749e-05	0.0	1.0431338266304548e-10	4.202077927535166e-05	8.0	5.2525974094189575e-06	5.2525974094189576e-05
ti|398527|org|Burkholderia_phytofirmans_PsJN	2.327118449076506e-11	2.101038963767583e-05	4.0	2.101038963767583e-05	0.0	1.7992820431405209e-10	2.8101396140391426e-05	5.3500000000000005	5.2525974094189575e-06	4.202077927535166e-05
ti|767031|org|Prevotella_denticola_F0289	2.0924843999950778e-11	0.002731350652897858	520.0	0.002731350652897858	0.0	1.778876062959795e-08	0.011721171119118403	2231.5	0.011702787028185438	2.6262987047094788e-05
ti|573061|org|Clostridium_cellulovorans_743B	1.8600191616028547e-11	3.6768181865932705e-05	7.0	3.6768181865932705e-05	0.0	2.161721780541076e-08	9.060730531247702e-05	17.25	5.777857150360853e-05	3.6768181865932705e-05
ti|535289|org|Acidovorax_ebreus_TPSY	1.726816397308984e-11	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0	4.385630869937536e-11	2.363668834238531e-05	4.5	0.0	3.6768181865932705e-05
ti|75379|org|Thiomonas_intermedia_K12	1.1464887199404754e-11	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0	3.9939574126544937e-10	5.5152272798899054e-05	10.5	3.151558445651374e-05	3.151558445651374e-05
ti|375286|org|Janthinobacterium_sp._Marseille	5.097522144026194e-12	1.575779222825687e-05	3.0	1.575779222825687e-05	0.0	2.1678355769644028e-07	2.101038963767583e-05	4.0	1.575779222825687e-05	1.0505194818837915e-05
ti|717960|org|Eubacterium_cylindroides_T2-87	4.2463990641476404e-12	0.0003624292212499081	69.0	0.0003624292212499081	0.0	4.2463990641476404e-12	0.0003624292212499081	69.0	0.0003624292212499081	0.0
ti|207559|org|Desulfovibrio_alaskensis_G20	3.2797237178938204e-12	2.101038963767583e-05	4.0	2.101038963767583e-05	0.0	4.2921217864151865e-10	0.0005541490266937001	105.5	0.000493744156485382	6.828376632244645e-05
ti|667015|org|Bacteroides_salanitronis_DSM_18170	2.2669841628072686e-12	0.0003414188316122323	65.0	0.0003414188316122323	0.0	7.892383209409984e-09	0.0015429504890168188	293.75	0.001139813637843914	0.00045172337721003037
ti|697329|org|Ruminococcus_albus_7	1.9749330283824353e-12	0.00036768181865932703	70.0	0.00036768181865932703	0.0	1.3886742701257322e-08	0.004545685341401323	865.4166666666666	0.003860659095922934	0.0007616266243657488
ti|748280|org|Pseudogulbenkiania_sp._NH8B	1.9218645041956675e-12	3.6768181865932705e-05	7.0	3.6768181865932705e-05	0.0	5.011681349841819e-09	4.464707798006114e-05	8.5	1.0505194818837915e-05	3.6768181865932705e-05
ti|365046|org|Ramlibacter_tataouinensis_TTB310	1.9089784760379305e-12	1.575779222825687e-05	3.0	1.575779222825687e-05	0.0	3.7343452022938926e-11	1.575779222825687e-05	3.0	1.0505194818837915e-05	5.2525974094189575e-06
ti|515622|org|Butyrivibrio_proteoclasticus_B316	1.877543856937318e-12	2.6262987047094788e-05	5.0	2.6262987047094788e-05	0.0	1.500677038493994e-08	3.6768181865932705e-05	7.0	3.6768181865932705e-05	0.0
ti|565042|org|Bifidobacterium_longum_subsp._longum_JCM_1217	7.514690605937192e-13	5.2525974094189575e-06	1.0	5.2525974094189575e-06	0.0	0.00014967752025733173	1.1910435164734416e-05	2.2675324675324675	0.0	9.97993507789602e-05
ti|633147|org|Olsenella_uli_DSM_7084	5.982112737848144e-13	5.777857150360853e-05	11.0	5.777857150360853e-05	0.0	6.031840610717669e-13	8.929415596012227e-05	17.0	8.929415596012227e-05	0.0
ti|266264|org|Cupriavidus_metallidurans_CH34	4.101553734172406e-13	2.101038963767583e-05	4.0	2.101038963767583e-05	0.0	6.940462287109623e-11	2.101038963767583e-05	4.0	1.0505194818837915e-05	1.0505194818837915e-05
