Total Number of Aligned Reads:	176340	Total Number of Mapped Genomes:	950
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|515619|org|Eubacterium_rectale_ATCC_33656	0.4806489893149671	0.24110808665078826	42517.0	0.24107973233526142	2.8354315526823182e-05	0.15234487907289218	0.027275204286092827	4809.709523809609	5.6708631053646363e-05	0.08179652943177952
ti|245018|org|butyrate-producing_bacterium_SSC/2	0.21383523629350168	0.039622320517182716	6987.0	0.039593966201655895	2.8354315526823182e-05	0.21383382845977847	0.034013364334051645	5997.916666666667	0.029981853238062833	0.004185096971759102
ti|717608|org|Clostridium_cf._saccharolyticum_K10	0.21017986332553926	0.5014971078598163	88434.0	0.5014630826811841	3.402517863218782e-05	0.10396302374096503	0.14731669610114587	25977.826190476062	0.001451740954973347	0.29406260632868325
ti|272559|org|Bacteroides_fragilis_NCTC_9343	0.02655754442362131	0.028490416241351933	5024.0	0.028490416241351933	0.0	0.0088108181402407	0.0023666402026388234	417.33333333333013	5.670863105364636e-06	0.007678348644663718
ti|1069533|org|Streptococcus_infantarius_subsp._infantarius_CJ18	0.024763553729965915	0.004185096971759102	738.0	0.004185096971759102	0.0	0.010453757862910291	0.004076972515216816	718.9333333333334	0.000873312918226154	0.0032437336962685723
ti|536056|org|Escherichia_coli_DH1	0.009205757448932886	0.0009924010434388113	175.0	0.0009867301803334469	5.670863105364636e-06	0.0006783415146161723	5.977949705979492e-05	10.541516511524236	0.0	0.0009016672337529772
ti|347253|org|Streptococcus_salivarius_JIM8777	0.007782772469218214	0.0016955880685040263	299.0	0.0016955880685040263	0.0	0.0009596327040154804	0.00020392378720041196	35.95992063492064	5.670863105364636e-06	0.0015197913122377226
ti|566546|org|Escherichia_coli_W	0.004916571173438628	0.00047068163774526483	83.0	0.00047068163774526483	0.0	0.0005940663189832742	6.0517965813937374e-05	10.671738091629717	5.670863105364636e-06	0.0008279460133832369
ti|595495|org|Escherichia_coli_KO11FL	0.004145514809326641	0.00031756833390041964	56.0	0.000311897470795055	5.670863105364636e-06	0.0006497652390055489	6.329023411269528e-05	11.160599883432685	0.0	0.0009243506861744357
ti|717959|org|Alistipes_shahii_WAL_8301	0.001971543661694948	0.003555631167063627	627.0	0.003555631167063627	0.0	0.00154310546391488	0.00036860610184870135	65.0	0.00036860610184870135	0.0
ti|479437|org|Eggerthella_lenta_DSM_2243	0.001683559487743333	0.003124645571055915	551.0	0.003124645571055915	0.0	0.0016835593206890231	0.0031218101395032324	550.5	0.0031133038448451856	1.1341726210729273e-05
ti|469008|org|Escherichia_coli_BL21(DE3)	0.0016105861920579542	0.00014744244073948054	26.0	0.00013042985142338665	1.701258931609391e-05	0.0005882384543990546	5.419889242536415e-05	9.557432690288714	0.0	0.0008109334240671431
ti|741093|org|Escherichia_coli_Xuzhou21	0.0016020025726621587	6.805035726437564e-05	12.0	6.805035726437564e-05	0.0	0.0004660723474395568	3.336454754385598e-05	5.883504313883564	0.0	0.0005330611319042758
ti|435590|org|Bacteroides_vulgatus_ATCC_8482	0.0013274583738365766	0.00042531473290234774	75.0	0.00042531473290234774	0.0	0.0013274011046282975	0.0003714415334013837	65.5	0.00028354315526823184	0.00010207553589656345
