Total Number of Aligned Reads:	6230823	Total Number of Mapped Genomes:	2379
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|435590|org|Bacteroides_vulgatus_ATCC_8482	0.5352632027430073	0.3551060590230215	2212603.0	0.35494813445992607	0.000157924563095437	0.4566906885074236	0.2929397134308219	1825255.5040581743	0.27685893179761323	0.05550470620012798
ti|515619|org|Eubacterium_rectale_ATCC_33656	0.07627094049295267	0.06808683218894197	424237.0	0.06760310796824111	0.00048372422070086084	0.02008056121819236	0.016451581147184594	102506.89019824415	0.0034505875066584302	0.04806010377762296
ti|245018|org|butyrate-producing_bacterium_SSC/2	0.07236147603328821	0.05459535602279185	340174.0	0.054273247691356344	0.0003221083314355102	0.06830048044420446	0.04753800782491977	296200.9125296901	0.0468384353078237	0.002513632629269039
ti|657322|org|Faecalibacterium_prausnitzii_SL3/3	0.04657905718009242	0.08181326929042922	509764.0	0.0817611092467239	5.216004370530185e-05	0.043686165483734274	0.07300905947085183	454906.5269593514	0.07328309598908524	0.0018514408128749605
ti|435591|org|Parabacteroides_distasonis_ATCC_8503	0.03658167077790897	0.04078690728335566	254136.0	0.040698796932604246	8.811035075141758e-05	0.03624328189125658	0.038581389461512614	240393.8088287504	0.03696959454633842	0.006320352865103053
ti|515620|org|Eubacterium_eligens_ATCC_27750	0.02316415793739071	0.07441681460057524	463678.0	0.07425166787758214	0.00016514672299309418	0.019896845013646566	0.06992955887855896	435718.7038403794	0.06639235298450943	0.017557873173415454
ti|1042403|org|Bifidobacterium_animalis_subsp._lactis_CNCM_I-2494	0.021519383101024858	0.012757544228105983	79490.0	0.012757544228105983	0.0	0.0023984319219755596	0.0014155898879050386	8820.290032126137	3.209848843403191e-07	0.01267440914306184
ti|226186|org|Bacteroides_thetaiotaomicron_VPI-5482	0.02037165816640429	0.0492812907700957	307063.0	0.04698833524881063	0.0022929555212850695	0.019447610374271465	0.041466197293844494	258368.535821024	0.03383854749204078	0.04022149240959019
ti|657315|org|Roseburia_intestinalis_M50/1	0.020313952536358523	0.02358821619551703	146974.0	0.02343863723941444	0.00014957895610258869	0.012236085360891808	0.011870994956320814	73966.06840672772	0.002339016852187905	0.03730069045453546
ti|679935|org|Alistipes_finegoldii_DSM_17242	0.01880444874568937	0.018795751379873896	117113.0	0.018795109410105214	6.419697686806382e-07	0.014461720710107116	0.014200097230886466	88478.2924284437	0.013642820539116583	0.003865139484783952
ti|295405|org|Bacteroides_fragilis_YCH46	0.018541396773933613	0.011101101732467766	69169.0	0.011089385784189344	1.1715948278421646e-05	0.011579385441332708	0.010232182031651028	63754.91514299796	0.001102422585266826	0.043713647458770696
ti|536056|org|Escherichia_coli_DH1	0.012117537238719004	0.009002823543535099	56095.0	0.008993835966773571	8.987576761528935e-06	0.0009626884036586429	0.0005707332132587507	3556.1376320365293	1.9259093060419147e-06	0.008898984933451006
ti|657313|org|Ruminococcus_torques_L2-14	0.008460910586002514	0.017882709876367857	111424.0	0.017706970652191532	0.0001757392241763247	0.01039452902457932	0.019528360015229125	121677.75473516998	0.01619625529404382	0.009784903214230287
ti|566546|org|Escherichia_coli_W	0.00828670661955087	0.004636305669411569	28888.0	0.00462715760020787	9.148069203699094e-06	0.0008228417272396408	0.000474254216259065	2954.994078513956	9.629546530209574e-07	0.00793603028043005
ti|479437|org|Eggerthella_lenta_DSM_2243	0.008119294549507598	0.009310648047617465	58013.0	0.009309845585406614	8.024622108507978e-07	0.006905164038818754	0.006319287786849045	39374.36368591813	0.005319682488172108	0.002343189655684329
ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703	0.007960168075238416	0.007493231632482579	46689.0	0.007492910647598238	3.209848843403191e-07	0.006777482552356013	0.006781232864676099	42252.661701579724	0.006430932157758293	0.001079472166036493
ti|469008|org|Escherichia_coli_BL21(DE3)	0.006728289366262958	0.0029920605993782844	18643.0	0.00298756681099752	4.493788380764467e-06	0.0007328329605244981	0.0004195355744255023	2614.0519064486316	4.814773265104787e-07	0.007150259283564948
ti|718252|org|Faecalibacterium_prausnitzii_L2-6	0.005771631550870522	0.009015662938908712	56175.0	0.009015020969140032	6.419697686806382e-07	0.006760807308211707	0.009981036072020607	62190.06912137566	0.010238133870918818	8.05672059694201e-05
ti|717962|org|Coprococcus_catus_GD/7	0.005147075289387249	0.00718299974176766	44756.0	0.007150098791122778	3.2900950644882706e-05	0.00643481017186613	0.00804017575963506	50096.91204717661	0.006355500709938318	0.005067548861522788
ti|299768|org|Streptococcus_thermophilus_CNRZ1066	0.0051247979854997785	0.0030859486780478278	19228.0	0.0030845042460682964	1.4444319795314358e-06	0.0007763125207854767	0.00046041461062533006	2868.761945420351	3.819720123649797e-05	0.0028853331253351285
ti|717608|org|Clostridium_cf._saccharolyticum_K10	0.004630623660048921	0.012268844741697846	76445.0	0.012067747711658637	0.0002010970300392099	0.0032541224092530237	0.007293144033523503	45442.289586391016	0.0036521660140241504	0.012259375687609807
ti|693979|org|Bacteroides_helcogenes_P_36-108	0.004189340508810378	0.026830805497122932	167178.0	0.026482857882498028	0.0003479476146249059	0.04010468574562899	0.05633851167100692	351035.29430547834	0.03826091673603953	0.06260104002312375
ti|595495|org|Escherichia_coli_KO11FL	0.003969485040971921	0.001751293528960781	10912.0	0.0017509725440764405	3.209848843403191e-07	0.0007623210456508565	0.0004506144251240867	2807.6987241949373	2.728371516892712e-06	0.007371578361317598
ti|657323|org|Ruminococcus_sp._SR1/5	0.002555148208517159	0.0043323329839412865	26994.0	0.0043019999123711265	3.0333071570160154e-05	0.0029340668079613132	0.0048256731631571015	30067.915335482023	0.004183235505165209	0.002234215287450791
ti|657314|org|Ruminococcus_obeum_A2-162	0.0018377620531716103	0.01112581756856197	69323.0	0.011059534189945694	6.628337861627589e-05	0.006264315491631356	0.017183772455261814	107069.04464101179	0.014310308606102275	0.014472245480251967
ti|693746|org|Oscillibacter_valericigenes_Sjm18-20	0.0017045219585153086	0.017539256050123717	109284.0	0.01740283747427908	0.00013641857584463561	0.001756801603907999	0.015667796752027213	97623.26836185646	0.015232819163696353	0.0008806220301876654
ti|657308|org|Gordonibacter_pamelaeae_7-10-1-b	0.0013852382666578247	0.0020839943615795216	12985.0	0.0020836733766951814	3.209848843403191e-07	0.0018102039251918789	0.0028022525334317275	17460.339537114676	0.002069389549342037	0.00173026901903649
ti|697329|org|Ruminococcus_albus_7	0.0012645424298688072	0.004289481501881854	26727.0	0.004222877138381238	6.66043635006162e-05	0.00120592417699022	0.003031250204934257	18887.183495659083	0.002546052102587411	0.0013704449636909924
ti|316385|org|Escherichia_coli_str._K-12_substr._DH10B	0.0011399553626538965	0.0008639308162019688	5383.0	0.0006219082134093682	0.0002420226027926006	0.0007832540735201929	0.0004896588619074378	3050.9776989266875	0.00012422115023970348	0.0055284831554354855
ti|316407|org|Escherichia_coli_str._K-12_substr._W3110	0.0011205280202972968	0.0007864129666337818	4900.0	0.0006260810169057924	0.0001603319497279894	0.0006285205416292396	0.0003819215074400638	2379.6853127522204	8.024622108507978e-07	0.005739851701773586
ti|610130|org|Clostridium_saccharolyticum_WM1	0.0010426511432944817	0.00524104119150873	32656.0	0.005054388481264834	0.00018665271024389556	0.006119162138074128	0.012465270905177404	77668.89665721019	0.007778747687103293	0.02398190415616043
ti|657309|org|Bacteroides_xylanisolvens_XB1A	0.0009819926981930024	0.0013487784839980208	8404.0	0.001346050112481128	2.728371516892712e-06	0.002427842579966185	0.0034950105779325198	21776.792294225237	0.0025725333555454873	0.002107586750578535
